id,Institute,WorkArea,cease_date,separationtype,Contributing Factors. Career Move - Public Sector ,Contributing Factors. Career Move - Private Sector ,Contributing Factors. Career Move - Self-employment,Contributing Factors. Ill Health,Contributing Factors. Maternity/Family,Contributing Factors. Dissatisfaction,Contributing Factors. Job Dissatisfaction,Contributing Factors. Interpersonal Conflict,Contributing Factors. Study,Contributing Factors. Travel,Contributing Factors. Other,Contributing Factors. NONE,gender,age,employment_status,position,institute_service,role_service
6.34794639635781e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Female,21  25,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34794857718438e+17,Tropical North Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,Contributing Factors. Dissatisfaction ,-,-,-,-,-,-,Male,56 or older,Permanent Part-time,Teacher (including LVT),1-2,1-2
6.34799770843437e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,-,-,Ill Health,-,Contributing Factors. Dissatisfaction ,-,-,-,-,-,-,Female,46  50,Temporary Full-time,Teacher (including LVT),1-2,1-2
6.3480076201625e+17,Southbank Institute of Technology,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Male,26  30,Temporary Full-time,Administration (AO),3-4,3-4
6.34806706577344e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Retirement,-,-,-,-,-,-,Job Dissatisfaction,-,-,-,-,-,Male,56 or older,Permanent Full-time,Operational (OO),More than 20 years,11-20
6.34807637421719e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,Job Dissatisfaction,Interpersonal Conflict,-,-,-,-,Female,46  50,Permanent Full-time,Administration (AO),7-10,7-10
6.348103446e+17,Wide Bay Institute of TAFE,Delivery (teaching),2012.0,Retirement,-,-,-,Ill Health,-,-,-,-,-,-,-,-,Female,56 or older,Permanent Full-time,Teacher (including LVT),11-20,11-20
6.34811041501719e+17,Tropical North Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,-,NONE,,,,,,
6.34811063824844e+17,Tropical North Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Male,41  45,Temporary Full-time,Teacher (including LVT),Less than 1 year,Less than 1 year
6.34811069432813e+17,Southbank Institute of Technology,Non-Delivery (corporate),2012.0,Transfer,-,-,-,-,-,-,-,-,-,-,Other,-,Male,26  30,Temporary Full-time,Administration (AO),3-4,3-4
6.34811182139844e+17,Southbank Institute of Technology,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
6.34812805553281e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,Job Dissatisfaction,-,Study,-,-,-,Female,21  25,Permanent Full-time,Administration (AO),1-2,3-4
6.348129412025e+17,Tropical North Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
6.34813581041094e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Female,26  30,Temporary Full-time,Administration (AO),1-2,1-2
6.34816502884375e+17,Sunshine Coast Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Male,36  40,Temporary Full-time,Administration (AO),1-2,1-2
6.3481720866375e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,Job Dissatisfaction,-,-,-,Other,-,Female,21  25,Temporary Full-time,Administration (AO),1-2,1-2
6.34818651570937e+17,Southbank Institute of Technology,Non-Delivery (corporate),2012.0,Resignation,-,-,-,Ill Health,-,-,-,-,-,-,-,-,,,,,,
6.34819687984062e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Female,56 or older,Permanent Full-time,Administration (AO),More than 20 years,More than 20 years
6.34819735079219e+17,Southbank Institute of Technology,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,26  30,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34823973840625e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Male,21  25,Contract/casual,Administration (AO),1-2,Less than 1 year
6.34825003759375e+17,Tropical North Institute of TAFE,Delivery (teaching),2013.0,Resignation,-,-,Career Move - Self-employment,-,-,-,-,-,-,-,-,-,Female,31  35,Permanent Part-time,Teacher (including LVT),3-4,3-4
6.348250791775e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,Ill Health,-,Contributing Factors. Dissatisfaction ,Job Dissatisfaction,-,-,-,-,-,Female,20 or younger,Temporary Full-time,Administration (AO),3-4,Less than 1 year
6.34825691015156e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,Other,-,Male,51-55,Temporary Full-time,Administration (AO),1-2,1-2
6.34831756059375e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Male,56 or older,Temporary Full-time,Administration (AO),3-4,1-2
6.34834298665156e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,36  40,Contract/casual,Workplace Training Officer,Less than 1 year,Less than 1 year
6.34837806454531e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,,,,,,
6.34837810948906e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Male,56 or older,Permanent Full-time,Teacher (including LVT),11-20,11-20
6.3483795741875e+17,SkillsTech Australia,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,Job Dissatisfaction,-,-,Travel,Other,-,Female,26  30,Permanent Full-time,Administration (AO),3-4,3-4
6.34837984851406e+17,Tropical North Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Female,56 or older,Temporary Part-time,Teacher (including LVT),3-4,3-4
6.34837985192031e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Female,31  35,Permanent Full-time,Administration (AO),11-20,11-20
6.3484061865625e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,,,,,,
6.34841254135625e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,21  25,Contract/casual,Administration (AO),1-2,3-4
6.348438490525e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Female,36  40,Temporary Part-time,Administration (AO),11-20,Less than 1 year
6.34843856027656e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,56 or older,Temporary Full-time,Administration (AO),Less than 1 year,More than 20 years
6.34847509224219e+17,Brisbane North Institute of TAFE,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Female,56 or older,Permanent Full-time,Professional Officer (PO),11-20,11-20
6.34849101152813e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Female,41  45,Temporary Part-time,Teacher (including LVT),1-2,1-2
6.34849850334844e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Male,56 or older,Permanent Full-time,Administration (AO),5-6,5-6
6.34852503880156e+17,Brisbane North Institute of TAFE,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Male,56 or older,Permanent Full-time,Teacher (including LVT),More than 20 years,More than 20 years
6.34852685801719e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,Career Move - Self-employment,-,-,-,-,-,-,-,-,-,Male,21  25,Temporary Full-time,Administration (AO),1-2,1-2
6.34854303307656e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Retirement,-,-,-,-,-,-,-,-,-,-,-,NONE,Male,56 or older,Contract/casual,Teacher (including LVT),More than 20 years,11-20
6.34854316269063e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,Other,-,Male,46  50,Temporary Full-time,Operational (OO),Less than 1 year,Less than 1 year
6.348543995725e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Female,56 or older,Permanent Part-time,Professional Officer (PO),5-6,3-4
6.34856190317969e+17,Southbank Institute of Technology,Non-Delivery (corporate),2012.0,Transfer,Career Move - Public Sector,-,-,-,-,-,-,-,-,-,-,-,,,,,,
6.34858682290312e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Retirement,-,-,-,-,-,-,-,-,-,-,-,NONE,Female,56 or older,Permanent Part-time,Administration (AO),More than 20 years,More than 20 years
6.34860279552344e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,Maternity/Family,-,-,-,-,-,-,-,Male,51-55,Permanent Full-time,Administration (AO),7-10,7-10
6.34860371426719e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2010.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Female,56 or older,Permanent Full-time,Professional Officer (PO),11-20,More than 20 years
6.34862107110312e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Female,41  45,Permanent Full-time,Administration (AO),5-6,3-4
6.34865520912813e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Female,56 or older,Permanent Part-time,Administration (AO),More than 20 years,More than 20 years
6.34865649878438e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,,,,,,
6.34866378202813e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Male,56 or older,Permanent Full-time,Teacher (including LVT),More than 20 years,11-20
6.34866546778594e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,-,-,Ill Health,-,-,-,-,-,-,-,-,Male,36  40,Permanent Full-time,Teacher (including LVT),7-10,7-10
6.34867257481719e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,-,NONE,Female,31  35,Temporary Full-time,Professional Officer (PO),Less than 1 year,Less than 1 year
6.34871701250312e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,Female,41  45,Contract/casual,Teacher (including LVT),Less than 1 year,Less than 1 year
6.34873325422656e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Female,36  40,Permanent Full-time,Administration (AO),7-10,7-10
6.34874537800469e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,Interpersonal Conflict,-,-,Other,-,Female,36  40,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34878466942188e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,-,NONE,Female,26  30,Temporary Part-time,Administration (AO),1-2,1-2
6.34878467049844e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,-,NONE,,,,,,
6.34880266652344e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Female,31  35,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34882843171406e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,,,,,,
6.34883154717187e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2012.0,Termination,,,,,,,,,,,,,Female,20 or younger,Contract/casual,Teacher (including LVT),7-10,7-10
6.34883666203906e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Male,51-55,Permanent Full-time,Administration (AO),7-10,More than 20 years
6.3488371796875e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Male,20 or younger,Permanent Part-time,Apprentice,11-20,11-20
6.34883750980156e+17,SkillsTech Australia,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Male,41  45,Permanent Full-time,Teacher (including LVT),Less than 1 year,Less than 1 year
6.34884416485938e+17,Tropical North Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,-,Job Dissatisfaction,-,-,-,-,-,Female,46  50,Permanent Full-time,Teacher (including LVT),5-6,5-6
6.34885367273906e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Female,56 or older,Permanent Full-time,Operational (OO),11-20,11-20
6.3488615834625e+17,SkillsTech Australia,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,Contributing Factors. Dissatisfaction ,Job Dissatisfaction,-,-,-,-,-,Male,31  35,Temporary Full-time,Teacher (including LVT),3-4,3-4
6.3488880224e+17,SkillsTech Australia,Non-Delivery (corporate),2012.0,Resignation,Career Move - Public Sector,-,-,-,-,-,Job Dissatisfaction,-,-,-,-,-,Female,56 or older,Temporary Full-time,Administration (AO),3-4,3-4
6.348897669125e+17,SkillsTech Australia,Delivery (teaching),2013.0,Transfer,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Male,46  50,Permanent Full-time,Teacher (including LVT),11-20,7-10
6.34889851025469e+17,Tropical North Institute of TAFE,Delivery (teaching),2013.0,Resignation,-,-,Career Move - Self-employment,-,-,-,-,-,-,-,-,-,Male,36  40,Permanent Full-time,Teacher (including LVT),7-10,7-10
6.34890472281094e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Male,46  50,Permanent Full-time,Teacher (including LVT),7-10,7-10
6.3489055184875e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Male,41  45,Temporary Full-time,Teacher (including LVT),1-2,1-2
6.34891433962031e+17,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,36  40,Contract/casual,Administration (AO),Less than 1 year,Less than 1 year
6.34892336760312e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,Contributing Factors. Dissatisfaction ,Job Dissatisfaction,-,-,-,-,-,Female,21  25,Temporary Full-time,Administration (AO),3-4,1-2
6.34892361974219e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Female,31  35,Temporary Part-time,Administration (AO),1-2,1-2
6.34892367870937e+17,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Female,56 or older,Permanent Part-time,Administration (AO),More than 20 years,1-2
6.34896725094062e+17,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Female,51-55,Permanent Full-time,Administration (AO),11-20,11-20
6.34896807785938e+17,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Male,51-55,Permanent Part-time,Technical Officer (TO),11-20,11-20
6.3489743046875e+17,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Female,56 or older,Permanent Full-time,Administration (AO),More than 20 years,Less than 1 year
6.34897699783281e+17,Tropical North Institute of TAFE,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,Male,56 or older,Temporary Full-time,Operational (OO),1-2,1-2
6.34902770430459e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Male,41  45,Temporary Full-time,Teacher (including LVT),1-2,1-2
6.34903651349219e+17,Tropical North Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Male,51-55,Permanent Part-time,Teacher (including LVT),3-4,3-4
6.34904350033281e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,,,,,,
6.34907090363594e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,36  40,Contract/casual,Administration (AO),Less than 1 year,Less than 1 year
6.34907124987812e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,Job Dissatisfaction,-,-,-,-,-,Female,51-55,Permanent Full-time,Teacher (including LVT),7-10,7-10
6.34907791983427e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Male,56 or older,Permanent Full-time,Administration (AO),11-20,11-20
6.34907915528428e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2013.0,Retirement,-,-,-,-,-,-,-,-,-,-,-,NONE,Female,56 or older,Permanent Full-time,Teacher (including LVT),More than 20 years,More than 20 years
6.34907979681875e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Female,46  50,Permanent Full-time,Administration (AO),11-20,11-20
6.34908638162969e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,Contributing Factors. Dissatisfaction ,-,Interpersonal Conflict,-,-,-,-,Female,21  25,Contract/casual,Administration (AO),3-4,1-2
6.34908664012656e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2013.0,Retirement,-,-,-,-,-,-,Job Dissatisfaction,-,-,-,-,-,Female,56 or older,Permanent Part-time,Administration (AO),More than 20 years,More than 20 years
6.34908792602334e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2013.0,Transfer,-,-,-,-,-,-,-,-,-,-,Other,-,Female,36  40,Permanent Part-time,Administration (AO),7-10,3-4
6.34908806102646e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Retirement,-,-,-,-,-,-,-,-,-,-,-,NONE,Male,56 or older,Permanent Part-time,Professional Officer (PO),11-20,11-20
6.34908831659365e+17,Brisbane North Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,-,Career Move - Self-employment,-,-,-,-,-,-,-,-,-,Female,46  50,Temporary Part-time,Workplace Training Officer,1-2,1-2
6.3490952044375e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Female,56 or older,Permanent Full-time,Teacher (including LVT),11-20,11-20
6.34909553840625e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Retrenchment/ Redundancy,,,,,,,,,,,,,,,,,,
6.34910338362021e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Female,56 or older,Permanent Part-time,Teacher (including LVT),11-20,11-20
6.34910521751084e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Male,31  35,Temporary Full-time,Operational (OO),3-4,3-4
6.34912966024531e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,,,,,,
6.34914735879219e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Female,56 or older,Permanent Full-time,Administration (AO),11-20,11-20
6.34915560890625e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,-,-,-,-,,,,,,
6.34932864696524e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,Career Move - Self-employment,-,-,-,-,-,-,-,-,-,Male,36  40,Permanent Full-time,Teacher (including LVT),5-6,3-4
6.34933010519531e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Female,46  50,Permanent Full-time,Administration (AO),7-10,7-10
6.34937260824531e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,Female,51-55,Permanent Part-time,Teacher (including LVT),Less than 1 year,Less than 1 year
6.34937512037812e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2013.0,Resignation,Career Move - Public Sector,-,-,-,-,Contributing Factors. Dissatisfaction ,-,-,-,-,-,-,,,,,,
6.34938047980781e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,-,-,Ill Health,-,-,-,-,-,-,Other,-,Female,41  45,Contract/casual,Administration (AO),3-4,3-4
6.34938094787656e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,Contributing Factors. Dissatisfaction ,-,-,-,-,-,-,Male,41  45,Permanent Full-time,Teacher (including LVT),5-6,5-6
6.34938351431992e+17,Tropical North Institute of TAFE,Delivery (teaching),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,Other,-,,,,,,
6.34939029600274e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2013.0,Retrenchment/ Redundancy,,,,,,,,,,,,,,,,,,
6.34940601409024e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Female,56 or older,Permanent Full-time,Teacher (including LVT),5-6,5-6
6.34940705807812e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2013.0,Retrenchment/ Redundancy,,,,,,,,,,,,,,,,,,
6.34940842995156e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2013.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Female,56 or older,Permanent Full-time,Administration (AO),11-20,11-20
6.34944345534531e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2013.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Male,56 or older,Permanent Part-time,Teacher (including LVT),7-10,7-10
6.34945048175625e+17,Brisbane North Institute of TAFE,Delivery (teaching),2013.0,Resignation,-,-,-,-,Maternity/Family,-,-,-,-,-,Other,-,Female,41  45,Permanent Part-time,Teacher (including LVT),3-4,3-4
6.34945136067187e+17,Brisbane North Institute of TAFE,Delivery (teaching),2013.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,-,-,Other,-,Female,36  40,Temporary Full-time,Teacher (including LVT),5-6,5-6
6.34951129892031e+17,Central Queensland Institute of TAFE,Delivery (teaching),2013.0,Resignation,-,-,-,-,-,-,-,-,-,-,-,NONE,Male,31  35,Permanent Full-time,Teacher (including LVT),3-4,1-2
6.34951997495625e+17,Brisbane North Institute of TAFE,Delivery (teaching),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Female,46  50,Temporary Full-time,Teacher (including LVT),5-6,5-6
6.34957134796993e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2013.0,Transfer,Career Move - Public Sector,-,-,-,-,-,-,-,-,-,-,-,,,,,,
6.34958140455899e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Male,46  50,Temporary Full-time,Administration (AO),3-4,3-4
6.34964112426563e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Female,21  25,Temporary Full-time,Administration (AO),3-4,1-2
6.34969167674375e+17,Brisbane North Institute of TAFE,Delivery (teaching),2013.0,Resignation,-,-,-,Ill Health,-,Contributing Factors. Dissatisfaction ,-,-,-,Travel,Other,-,Female,56 or older,Permanent Part-time,Teacher (including LVT),11-20,11-20
6.34970182194493e+17,Mount Isa Institute of TAFE,Delivery (teaching),2013.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Male,51-55,Permanent Full-time,Teacher (including LVT),1-2,1-2
6.34973559823868e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Male,51-55,Permanent Full-time,Administration (AO),More than 20 years,More than 20 years
6.34975184457305e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,-,-,-,Study,-,-,-,Female,26  30,Contract/casual,Administration (AO),Less than 1 year,Less than 1 year
6.34975203429336e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Male,20 or younger,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34975260386719e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Male,51-55,Permanent Full-time,Administration (AO),More than 20 years,More than 20 years
6.3497631483625e+17,SkillsTech Australia,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,Contributing Factors. Dissatisfaction ,Job Dissatisfaction,-,-,-,-,-,Male,46  50,Permanent Full-time,Teacher (including LVT),7-10,Less than 1 year
6.34977079348281e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,-,-,-,-,Female,46  50,Temporary Full-time,Administration (AO),5-6,Less than 1 year
6.34977844954805e+17,SkillsTech Australia,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,Female,21  25,Temporary Part-time,Administration (AO),Less than 1 year,Less than 1 year
6.34982066598317e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Male,51-55,Permanent Full-time,Teacher (including LVT),7-10,7-10
6.34982246838125e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2013.0,Retirement,-,-,-,-,Maternity/Family,-,-,-,-,Travel,Other,-,Female,56 or older,Permanent Part-time,Professional Officer (PO),5-6,1-2
6.34985719186563e+17,Mount Isa Institute of TAFE,Delivery (teaching),2013.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Male,51-55,Temporary Full-time,Teacher (including LVT),3-4,3-4
6.34988299157536e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2013.0,Contract Expired,,,,,,,,,,,,,Female,46  50,Temporary Part-time,Teacher (including LVT),1-2,1-2
